pitch_id,inning,ball_count,plate_x_ft,plate_y_ft,strikezone_top,strikezone_btm,vy0,vz0,vx0,z0,y0,x0,ax,ay,az,batter_stance,plate_z_ft,is_batter_home,home_score,away_score,strike,ball,out,base1,base2,base3,pitcher_id,pitcher_stance,pitcher_team_code,pitcher_name,batter_id,batter_team_code,batter_lineup_pos,batter_name,is_throwing_stretch,pitch_type,pitch_speed_kph,pitch_result,is_outside_boundary,zone_5x5_id,pa_result_long,pa_result_short,pa_result_base1,pa_result_base2,pa_result_base3,pa_result_runs
250924_210224,8,2,0.179953,0.7083,3.349,1.624,-129.316,-3.49227,-3.76651,5.3216,50.0,1.1471,6.71884,27.7823,-13.0205,L,2.8464,True,9,2,1,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,직구,144,F,False,43,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210246,8,3,-0.286237,0.7083,3.349,1.624,-131.585,-4.9276,-5.94553,5.19245,50.0,1.23142,10.5895,30.3408,-14.7284,L,2.0618,True,9,2,2,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,직구,147,T,False,22,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210306,8,4,-1.82336,0.7083,3.349,1.624,-116.961,-2.74597,-4.67912,5.27381,50.0,1.44063,-11.9834,27.3353,-26.9545,L,1.2897,True,9,2,2,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,슬라이더,131,F,True,11,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210342,8,5,-1.02517,0.7083,3.349,1.624,-106.811,1.92099,-2.58557,5.64681,50.0,1.30779,-9.02624,23.3737,-39.2555,L,1.7899,True,9,2,2,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,커브,120,F,False,21,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210405,8,6,-0.078651,0.7083,3.349,1.624,-132.757,-4.15861,-5.46535,5.13293,50.0,1.13995,12.0123,33.9677,-17.5242,L,2.1036,True,9,2,2,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,직구,148,F,False,23,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210429,8,7,-0.294266,0.7083,3.349,1.624,-132.096,-6.03764,-6.3705,5.2085,50.0,1.11339,14.1925,34.0719,-17.0446,L,1.4421,True,9,2,2,1,0,4,0,0,55503,L,LT,이영재,52430,SS,5,김영웅,True,직구,147,H,False,12,2루수 앞 땅볼로 출루,2땅,5,0,0,0
250924_210513,8,1,0.388679,0.7083,3.247,1.575,-130.218,-2.55874,-3.44577,5.35675,50.0,1.18822,7.21381,30.6451,-12.0504,R,3.3464,True,9,2,1,0,1,5,0,0,55503,L,LT,이영재,66409,SS,6,이성규,True,직구,146,S,True,54,유격수 플라이 아웃,유비,5,0,0,0
250924_210530,8,2,-0.123992,0.7083,3.247,1.575,-104.504,4.46472,-0.517121,5.67327,50.0,1.36555,-9.91677,22.5076,-41.6481,R,2.6003,True,9,2,2,0,1,5,0,0,55503,L,LT,이영재,66409,SS,6,이성규,True,커브,117,T,False,33,유격수 플라이 아웃,유비,5,0,0,0
250924_210549,8,3,-1.05424,0.7083,3.247,1.575,-131.394,-7.97307,-7.39031,5.07183,50.0,0.979503,11.3804,34.69,-10.4321,R,1.0255,True,9,2,2,1,1,5,0,0,55503,L,LT,이영재,66409,SS,6,이성규,True,직구,147,B,False,11,유격수 플라이 아웃,유비,5,0,0,0
250924_210613,8,4,-1.51918,0.7083,3.247,1.575,-121.773,-5.99276,-9.13154,5.14341,50.0,0.818442,17.0989,27.8855,-22.2138,R,0.4823,True,9,2,2,2,1,5,0,0,55503,L,LT,이영재,66409,SS,6,이성규,True,체인지업,136,B,True,11,유격수 플라이 아웃,유비,5,0,0,0
